ID,Author,Title,Place,Publisher,begin,end,Form,"Link (Trove, Digitised Pamphlet etc.)",Word Count,Place,PlaceNoState,Latitiude,Longitude
893,Unknown,THE WINDSOR TRAGEDY.,"Horsham, VIC",The Horsham Times,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/72853209,196,"Horsham, VIC",Horsham,-36.70971496,142.2025662
892,Unknown,DEEMING IN SOUTH AFRICA.,"Wagga Wagga, NSW",Wagga Wagga Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/101859681,117,"Wagga Wagga, NSW",Wagga Wagga,-35.1642806,147.375935
891,Unknown,SOME MORE COINCIDENCES.,"Echuca, VIC",The Riverine Herald,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/114697359,338,"Echuca, VIC",Echuca,-36.13173993,144.7541626
890,Unknown,THE JOHANNESBURG MURDERS.,"Wagga Wagga, NSW",Wagga Wagga Express,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/145528706,204,"Wagga Wagga, NSW",Wagga Wagga,-35.1642806,147.375935
889,Unknown,THE WINDSOR MURDER.,"Perth, WA",The West Australian,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034023,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
888,Unknown,THE ALIASES OF DEEMING.,"Sydney, NSW",The Daily Telegraph,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/236056597,203,"Sydney, NSW",Sydney,-33.87041555,151.2408677
887,Unknown,DEEMING IDENTIFIED AS LAWSON OF HULL.,"Wagga Wagga, NSW",Wagga Wagga Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/101859686,300,"Wagga Wagga, NSW",Wagga Wagga,-35.1642806,147.375935
886,Unknown,THE HULL SENTENCE.,"Adelaide, SA",The Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25324983,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
885,Unknown,Williams Identified as Deeming.,"Barcaldine, QLD",The Western Champion and General Advertiser for the Central-Western Districts,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77214629,552,"Barcaldine, QLD",Barcaldine,-23.55533274,145.2888422
884,Unknown,THE WINDSOR MURDERER.,"Melbourne, VIC",The Argus,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/841705,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
883,Unknown,ARRIVAL OF DEEMING IN MELBOURNE.,"Narracoorte, SA",The Narracoorte Herald,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/146993690,1939,"Narracoorte, SA",Narracoorte,-36.9547617,140.7430565
882,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/1386627,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
881,Unknown,IMPOSITION IN SYDNEY.,"Adelaide, SA",The Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325024,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
880,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739502,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
879,Unknown,THE WINDSOR MURDERER.,"Brisbane, QLD",The Brisbane Courier,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3539925,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
22,J.H. Gordon,The Case of Deeming,"Adelaide, SA",The Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25324977,,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
21,Unknown,The Windsor Murder,"Adelaide, SA",The Advertiser,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325022,,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
20,Unknown,"Deeming Identified as Lawson, of Hull","Traralgon, VIC",Traralgon Record,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/5928098,,"Traralgon, VIC",Traralgon,-38.19488665,146.5376936
19,Unknown,THE DEEMING MYSTERY.,"Hobart, TAS",The Mercury,05/04/1892,06/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739489,,"Hobart, TAS",Hobart,-42.88049268,147.3193518
23,Unknown,The Windsor Murder,"Toowoomba, QLD",Toowoomba Chronicle and Darling Downs General Advertiser,05/05/1892,06/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/220594801,,"Toowoomba, QLD",Toowoomba,-27.54724155,151.9533803
922,Unknown,RESUMPTION OF THE INQUEST.,"Perth, WA",The West Australian,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034073,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
921,Unknown,DEEMING AND THE JOHANNESBURG MURDERS.,"Perth, WA",The West Australian,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034074,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
920,Unknown,DEEMING'S MARRIED LIFE.,"Charters Towers, QLD",The Northern Mining Register,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/79332946,875,"Charters Towers, QLD",Charters Towers,-20.07632826,146.2716862
919,Unknown,THE FRAUDS WITH THE JEWELLERS.,"Melbourne, VIC",The Herald,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/242872800,885,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
918,Unknown,THE WINDSOR MURDER.,"Perth, WA",The West Australian,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034078,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
917,Unknown,THE WINDSOR TRAGEDY.,"Rockhampton, QLD",The Daily Northern Argus,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/213431917,469,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
916,Unknown,THE MAN WITH THE BLOODSTAINED KNIVES.,"Adelaide, SA",South Australian Register,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48231256,331,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
915,Unknown,THE WINDSOR MURBERER.,"Melbourne, VIC",The Age,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/841788,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
914,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13864094,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
913,Unknown,THE WINDSOR MURDERER.,"Brisbane, QLD",The Brisbane Courier,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3539969,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
912,Unknown,THE WINDSOR MURDER.,"Mt Gambier, SA",Border Watch,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77530238,561,"Mt Gambier, SA",Mt Gambier,-37.8284973,140.7799733
911,Unknown,THE VILLA AT RAINHILL.,"Perth, WA",The West Australian,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034075,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
910,Unknown,"IS DEEMING ""JACK THE RIPPER?""","Mt Gambier, SA",Border Watch,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77530246,507,"Mt Gambier, SA",Mt Gambier,-37.8284973,140.7799733
909,Unknown,The Windsor Murder.,"Latrobe, TAS",The North Coast Standard,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/212618752,578,"Latrobe, TAS",Latrobe,-38.6726449,143.2135424
908,Unknown,Der Windsor Mörder.,"Adelaide, SA",Australische Zeitung,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/229181426,5226,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
907,Unknown,THE MAN WITH THE BLOOD STAINED KNIVES.,"Adelaide, SA",Evening Journal,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/204475901,311,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
906,Unknown,THE WINDSOR TRAGEDY.,"Adelaide, SA",South Australian Register,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48231178,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
905,Unknown,DEEMING INSURED HIS LIFE IN QUEENSLAND.,"Perth, WA",The Inquirer and Commercial News,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/69705160,455,"Perth, WA",Perth,-31.80289259,115.9542027
904,Unknown,WILLIAMS IN SOUTH AFRICA.,"Mt Gambier, SA",Border Watch,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/77530243,1322,"Mt Gambier, SA",Mt Gambier,-37.8284973,140.7799733
903,Unknown,His Life in Sydney.,"Adelaide, SA",The Advertiser,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325099,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
902,Unknown,THE WINDSOR MURDER.,"Rockhampton, QLD",Morning Bulletin,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/52431518,3067,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
901,Unknown,EUROPEAN TELEGRAMS.,"Hobart, TAS",The Mercury,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739558,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
900,Unknown,THE WINDSOR MURDER.,"Bendigo, VIC",Bendigo Advertiser,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/89016837,N/A,"Bendigo, VIC",Bendigo,-36.75951599,144.2790369
899,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739551,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
24,Unknown,THE NARRATIVE OF A MONSTROUS CAREER,"Hay, NSW","The Hay Standard and Advertiser for Balranald, Wentworth, Maude…",06/04/1892,07/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/144694004,2617,"Hay, NSW",Hay,-34.49806862,144.8347941
26,Unknown,The Murders at Windsor and Rainhill,"Bendigo, VIC",The Bendigo Independent,06/05/1892,07/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/174511962,,"Bendigo, VIC",Bendigo,-36.75951599,144.2790369
25,Unknown,The Windsor Murder Trial,"Traralgon, VIC",Traralgon Record,06/05/1892,07/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/59311956,,"Traralgon, VIC",Traralgon,-38.19488665,146.5376936
27,Unknown,FREDERICK BAILEY DEEMING. HIS LIFE AND HIS CRIMES. FROM THE CRADLE TO THE GALLOWS. A CRIMINAL OCTOPUS. THE SEVEN AGES OF A MURDERER. IN HIS TIME HE HAS PLAYED MANY PARTS. NO VI. ,"Bathurst, NSW",National Advocate,06/06/1892,07/06/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/156660363,,"Bathurst, NSW",Bathurst,-33.41482167,149.5778372
28,Unknown,THE MURDER AT WINDSOR.,"Melbourne, VIC",The Argus,07/03/1892,08/03/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8404946,N/A,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
944,Unknown,LETTER TO MISS ROUNSVELL.,"Sydney, NSW",The Sydney Morning Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13846211,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
943,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13846213,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
942,Unknown,CORRESPONDENCE.,"Rockhampton, QLD",Morning Bulletin,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/5243172,N/A,"Rockhampton, QLD",Rockhampton,-23.38511928,150.5143052
941,Unknown,THE WINDSOR MURDERER.,"Melbourne, VIC",The Argus,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8411206,7872,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
940,Unknown,EUROPEAN TELEGRAMS,"Hobart, TAS",The Mercury,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739627,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
939,Unknown,THE WINDSOR MURDERER.,"Brisbane, QLD",The Brisbane Courier,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3540023,N/A,"Brisbane, QLD",Brisbane,-27.44979033,153.0554909
938,Unknown,THE WINDSOR MURDER.,"Perth, WA",The West Australian,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034122,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
937,Unknown,PRISONER'S IDENTITY WITH DEEMING.,"Melbourne, VIC",The Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/242865544,101,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
936,Unknown,THE LAST LINK.,"Melbourne, VIC",The Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/242865510,66,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
935,Unknown,THE WINDSOR MURDER.,"Camperdown, VIC",Camperdown Chronicle,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/18601333,N/A,"Camperdown, VIC",Camperdown,-38.23406767,143.1473095
934,Unknown,The Windsor Tragedy.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19008514,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
933,Unknown,THE WINDSOR MURDER.,"Adelaide, SA",The Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325205,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
932,Unknown,The Windsor Tragedy.,"Maitland, NSW",The Maitland Mercury and Hunter River General Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/19008500,N/A,"Maitland, NSW",Maitland,-32.73155209,151.5509751
931,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739620,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
930,Unknown,THE INQUEST CONTINUED.,"Adelaide, SA",The Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325206,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
929,Unknown,THE CROWN PROSECUTOR SUMS UP.,"Melbourne, VIC",The Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/242865528,2316,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
928,Unknown,DEEMING ON THE KAISER WILHELM.,"Adelaide, SA",The Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325159,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
927,Unknown,[BY TELEGRAPH.],"Sydney, NSW",The Sydney Morning Herald,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13846210,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
926,Unknown,Prisoner's Behavior in Gaol.,"Adelaide, SA",The Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325158,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
925,Unknown,THE EVIDENCE.,"Launceston, TAS",Launceston Examiner,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/39461810,N/A,"Launceston, TAS",Launceston,-41.43860847,147.1365488
924,Unknown,"THE, WINDSOR INQUEST.","Perth, WA",The West Australian,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034121,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
923,Unknown,YET ANOTHER WIFE FOUND.,"Adelaide, SA",The Advertiser,07/04/1892,08/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325165,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
32,Unknown,The End of Deeming,"Perth, WA",Western Mail,07/05/1892,08/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/33071282,,"Perth, WA",Perth,-31.80289259,115.9542027
31,Unknown,Deeming in Gaol,"Sydney, NSW",Australian Town and Country Journal,07/05/1892,08/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/71237717,,"Sydney, NSW",Sydney,-33.87041555,151.2408677
30,Unknown,The Windsor Murderer,"Camperdown, VIC",Camperdown Chronicle,07/05/1892,08/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/18601851,,"Camperdown, VIC",Camperdown,-38.23406767,143.1473095
29,Unknown,The Windsor Murder Trial,"Bacchus Marsh, VIC",The Bacchus Marsh Express,07/05/1892,08/05/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/89282315,,"Bacchus Marsh, VIC",Bacchus Marsh,-37.67634808,144.4384668
3,Unknown,THE CASE OF FREDERICK BAILEY DEEMING.,London,"The British Medical Journal
Vol. 1, No. 1636 (May 7, 1892), pp. 974-975",07/05/1892,08/05/1892,Journal Article,https://www.bmj.com/content/1/1636/974.2,,London,London,51.51216125,-0.12399355
966,Unknown,THE PROCEEDINGS.,"Sydney, NSW",The Daily Telegraph,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/236057353,3392,"Sydney, NSW",Sydney,-33.87041555,151.2408677
965,Unknown,A SYDNEY SUMMONS ISSUED AGAINST DEEMING.,"Sydney, NSW",The Sydney Morning Herald,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13855141,N/A,"Sydney, NSW",Sydney,-33.87041555,151.2408677
964,Unknown,THE WINDSOR MURDER.,"Hobart, TAS",The Mercury,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/12739726,N/A,"Hobart, TAS",Hobart,-42.88049268,147.3193518
963,Unknown,THE WINDSOR MURDER.,"Perth, WA",The West Australian,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/3034176,N/A,"Perth, WA",Perth,-31.80289259,115.9542027
962,Unknown,AM ALBDBY STORY.,"Adelaide, SA",The Advertiser,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325255,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
961,Unknown,INSANITY AND MURDER.,"Adelaide, SA",The Express and Telegraph,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/28327069,1991,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
960,Unknown,THE CASE FOR THE CROWN.,"Sydney, NSW",Evening News,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/112947469,1318,"Sydney, NSW",Sydney,-33.87041555,151.2408677
959,Unknown,THE WINDSOR TRAGEDY.,"Sydney, NSW",The Sydney Morning Herald,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/13855140,3357,"Sydney, NSW",Sydney,-33.87041555,151.2408677
958,Unknown,THE WINDSOR AND RAINHILL ATROCITIES.,"Albury, NSW",The Albury Banner and Wodonga Express,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/254488361,119,"Albury, NSW",Albury,-36.07407728,146.9135071
957,Unknown,THE PRISONER AT THE INQUEST.,"Adelaide, SA",The Advertiser,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325252,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
956,Unknown,THE CORONER'S COURT CROWDED.,"Adelaide, SA",The Advertiser,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325300,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
955,Unknown,"BARON SWANSTON, ALIAS WILLIAMS, ETC.","Geraldton, WA",Victorian Express,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/212531870,194,"Geraldton, WA",Geraldton,-28.77909455,114.6153398
954,Unknown,THE WINDSOR MURDER. THE INQUEST.,"Geelong, VIC",Geelong Advertiser,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/149927427,3362,"Geelong, VIC",Geelong,-38.15615697,144.3630346
953,Unknown,THE WINDSOR MURDER.,"Adelaide, SA",South Australian Register,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/48228205,N/A,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
952,Unknown,"The Advertiser FRIDAY, APRIL 8, 1892.","Adelaide, SA",The Advertiser,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/25325260,8766,"Adelaide, SA",Adelaide,-34.93097859,138.6002854
951,Unknown,THE WINDSOR MURDERER.,"Melbourne, VIC",The Argus,08/04/1892,09/04/1892,Newspaper Article,https://trove.nla.gov.au/newspaper/article/8411291,3554,"Melbourne, VIC",Melbourne,-37.81845472,144.9654453
