article_id,trove_id,Database,Total Chapters,Chapter,Date,Decade,Trove Title,Chapter Title,Whole Item Link,Chapter Link,url,Genre,Narrative Foreground/Background,Bushfire_Tense_Context,Summary_of_Bushfire,Excerpt #1,Accuracy,Point/Polygon,Bushfire_Location,Excerpt or note on fire location,Trove ID,Common Title,Publication Title,Start Date,End Date,Additional Info,Length,nothing,Curated Dataset,Identified Sources,Publication Source,Newspaper ID,Newspaper,Newspaper Common Title,Coordinates,Newspaper Location,Newspaper Type,Colony/State,Author ID,Author,Other Names,Publication Author,Gender,Nationality,Nationality Details,Author Details,Inscribed Gender,Inscribed Nationality,Signature,Name Category,Context
102216673,8476,Database,,11,1899,1890,The Genii of the Vanguard,Dr. Drummon Returns,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=8476,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=102216673,https://trove.nla.gov.au/newspaper/article/102216673,,Narrative Background,Past Primary,Comment on how previous fires have produced pastoral fields,"Bush-fires had been frequent earlier, so that now a bright green carpet of fine soft feed spread itself around, more like an English meadow than an Australian paddock. From the deposits of the cattle, many English fodder-plants began to spring into life. ",,,,,8476,The Genii of the Vanguard,The Genii of the Vanguard,1899-10-27,2/3/00,,0,,Y,,,367,Goulburn Herald (NSW : 1881 - 1907),Goulburn Herald,,"Goulburn, NSW",Provincial,New South Wales,1824,"Lockwood, F. E.",,"Lockwood, F. E.",Unknown,Unknown,,,Uninscribed,Australian,,Initials and surname,
102216842,8476,Database,,12,1899,1890,The Genii of the Vanguard,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=8476,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=102216842,https://trove.nla.gov.au/newspaper/article/102216842,,Narrative Background,None,no bushfire just comment tha there is no bushfire," ""there are several tribes there."" (It was plain he feared more than he said) ""Let us push along to reach them be- fore sunset."" ",,,,,8476,The Genii of the Vanguard,The Genii of the Vanguard,1899-10-27,2/3/00,,0,,Y,,,367,Goulburn Herald (NSW : 1881 - 1907),Goulburn Herald,,"Goulburn, NSW",Provincial,New South Wales,1824,"Lockwood, F. E.",,"Lockwood, F. E.",Unknown,Unknown,,,Uninscribed,Australian,,Initials and surname,
102218245,8476,Database,,5,1899,1890,The Genii of the Vanguard,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=8476,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=102218245,https://trove.nla.gov.au/newspaper/article/102218245,,Narrative Background,Present Secondary,no bushfire just comment that there is no bushfire,"""There is smoke under the hills sure enough,"" said Will. ""It's not a bush-fire, so it must be a native encampment. My mind is to go right on and meet them. Their appear- ance will give us a good indication of the country and we might find out about the watershed of the district. But let's be on our guard. Load the two revolvers and have both rifles handy.""",,,,,8476,The Genii of the Vanguard,The Genii of the Vanguard,1899-10-27,2/3/00,,0,,Y,,,367,Goulburn Herald (NSW : 1881 - 1907),Goulburn Herald,,"Goulburn, NSW",Provincial,New South Wales,1824,"Lockwood, F. E.",,"Lockwood, F. E.",Unknown,Unknown,,,Uninscribed,Australian,,Initials and surname,
109462707,349,Database,20,16,1899,1890,Lost and Found: A Romance of the Desolate Region,FIRE FIRE!,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=349,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=109462707,https://trove.nla.gov.au/newspaper/article/109462707,Romance,Narrative Foreground,Present Primary,,,,,,,349,Lost and Found: A Romance of the Desolate Region,Lost and Found: A Romance of the Desolate Region,1899-06-23,1899-10-13,Author's rights reserved,0,,Y,,,402,PetersburgTimes (SA : 1887 - 1919),Petersburg Times,,"Petersburg, SA",Provincial,South Australia,935,"Whitworth, Robert P.",,"Whitworth, Robt. P.",Male,Australian,,,Male,Australian,"""Round the Camp Fire"", ""Under the Dray"", ""Spangles and Sawdust"", ""Uncle John"", ""The White Woman of Mundarrah"", ""Mary Summers""",Attributed with signature,
135374630,4609,Database,,,1899,1890,Through the Mill 2,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=4609,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=135374630,https://trove.nla.gov.au/newspaper/article/135374630,,Narrative Background,Narrative Colour,,"Then in a little while he re melmbered that it wes Christmas Day; Ihe thad a brief vision of an English rectory with the soft snow piled on door and win dow ledge, and then he sat up and looked round with a vague sense of expectation. But he was disappointed. The siorning slla was shining red through a coppery haze of bush fire smolke; the vacant green op posite, now burnt bare and brotwn by lengthy drought, was still profusely stud ded with the townshipl's miscellaneous rub bish, and the sole signs of Yuletide were half-a-dozen tall gumn saplings lashed to thie vteurtdahl posts of the hotel.",,,,,4609,Through the Mill 2,Through the Mill,1899-12-23,1899-12-23,,8,,Y,,,356,Newcastle Morning Herald and Miners' Advocate (NSW : 1876 - 1954),Newcastle Morning Herald,,"Newcastle, NSW",Provincial,New South Wales,7333,"Sidney, Carton",,"Carton, Sidney",Unknown,Unknown,,,Uninscribed,Australian,,Attributed,
138613810,22812,Database,,,1899,1890,Wondleford Mystery,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=22812,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=138613810,https://trove.nla.gov.au/newspaper/article/138613810,,Narrative Background,Past Secondary,,"""Well, he had to go to an out-station with all hands to put out a bush fire and burn a boundary. He left a gin, who used

to cook for them, with her, but Mrs Roper took a fancy to get pie melons, and sent

the gin out to One Mile Creek to get 'em,

telling her to camp the night, and bring home some fish as well next morning. ",,,,,22812,Wondleford Mystery,Wondleford Mystery,1899-04-22,1899-04-22,,1,,N,AustLit,,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",Australasian,,"Melbourne, Vic.",Metropolitan,Victoria,6717,"Mills, Ethel",,"Mills, E.",Female,Australian,,,Unknown,,,Initials and surname,
155447655,13331,Database,9,5,1899,1890,The Kangaroo Flat Revival,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=13331,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=155447655,https://trove.nla.gov.au/newspaper/article/155447655,,Narrative Foreground,Present Primary,man leaves sister at home to fight fire but is knocked unconscious and left with bruning tree trun on his leg. ,,,,,,13331,The Kangaroo Flat Revival,The Kangaroo Flat Revival,1899-02-04,1899-04-29,,0,,Y,,,647,"The Methodist (Sydney, NSW : 1892 - 1954)",Methodist,,"Sydney, NSW",Metropolitan,New South Wales,5697,Tom Bluegum,"Payne, Rev. G. W.",Tom Bluegum,Male,Australian,,"""Rev. G. W. Payne."" Moree Gwydir Examiner and General Advertiser (NSW : 1901 - 1940) 31 March 1903: 2. Web. 12 Apr 2016 <http://nla.gov.au/nla.news-article111787543>.""FOREIGN MISSIONS."" Nepean Times (Penrith, NSW : 1882 - 1962) 21 August 1915: 4. Web. 12 Apr 2016 <http://nla.gov.au/nla.news-article86167018>;""SPECIAL ANNOUNCEMENT. NEW SERIAL STORY."" Watchman (Sydney, NSW : 1902 - 1926) 12 March 1904: 4. Web. 12 Apr 2016 <http://nla.gov.au/nla.news-article111920538>.",Male,Australian,,Pseudonym,
196510699,20525,Database,,,1899,1890,Studies in Bush Life. On a Gippsland Selection,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=20525,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=196510699,https://trove.nla.gov.au/newspaper/article/196510699,,Narrative Background,Present Secondary,,"Mrs. Humphries said, and Mollie went up the steps into the church. The minister galloped up spurring his hot horse. He apologised for being late, as he had had a little matter of 25 miles to ride, and he had fallen among bush fires. "" The fires are doing terrible damage round Warragul,"" he said. ""I only hope your dis- trict will escape. Miss Campbell, will you play for us, our usual organist will not be present.""",,,,,20525,Studies in Bush Life. On a Gippsland Selection,Studies in Bush Life. On a Gippsland Selection,1899-01-07,1899-02-04,CHAPTER 2 SEEMS TO BE MISSING.,0,,Y,,,319,"Leader (Melbourne, Vic. : 1862 - 1918)",Melbourne Leader,,"Melbourne, Vic.",Metropolitan,Victoria,6974,"Stocks, A. Mabel","Stocks, Alice Mabel","Stocks, A. Mabel",Female,Australian,,"""Advertising"" The Age (Melbourne, Vic. : 1854 - 1954) 13 December 1899: 6. Web. 5 May 2016 <http://nla.gov.au/nla.news-article188656640>. ""NEWS OF THE DAY."" The Age (Melbourne, Vic. : 1854 - 1954) 14 December 1899: 4. Web. 5 May 2016 <http://nla.gov.au/nla.news-article188666947>",Female,Australian,,Attributed,
9568148,22995,Database,,,1900,1900,The Oath of Edward Hare,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=22995,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=9568148,https://trove.nla.gov.au/newspaper/article/9568148,,Narrative Background,Narrative Colour,,"The blazing sun had dried up vegetation, and bush fires raged around. Through miles of blackened country he travelled until the picturesque and beautiful Illawarra moun-tains were reached.",,,,,22995,The Oath of Edward Hare,The Oath of Edward Hare,19/12/00,19/12/00,,1,,N,,,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",Melbourne Argus,,"Melbourne, Vic.",Metropolitan,Victoria,110,"Wright, James J.","Wright, James Joseph; Wright J. J.; Lacie, Captain; Dexter, Ivan","Dexter, Ivan",Male,Australian,,"See: <http://trove.nla.gov.au/newspaper/article/97578456>; <http://trove.nla.gov.au/newspaper/article/58580976>; ""Notice."" Queenscliff Sentinel, Drysdale, Portarlington and Sorrento Advertiser 12 Sept. 1891: 3. <http://nla.gov.au/nla.news-article73591772>; ""GENERAL NEWS."" The Kyabram Union and Rodney Shire Advocate 27 July 1894: 4. <http://nla.gov.au/nla.news-article66804664> indicates pseudonym.""Advertising"" Adelaide Observer 7 Nov.r 1896: 44. <http://nla.gov.au/nla.news-article162364932>.",Male,Australian,,Pseudonym,
31086993,5645,Database,3,3,1900,1900,Full Compensation: A Tale of Two Hemispheres,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=5645,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=31086993,https://trove.nla.gov.au/newspaper/article/31086993,,Narrative Background,Past Secondary,Discussed within context of adversity that befell them,"Again a long period elapsed, and then came a very long letter telling of disastrous times having befallen them -continuous droughts, sheep disease, a bush-fire, destroying standing corn, and a cloud of minor troubles, known only to, but known well by many who, like Pierce Frayling, have left all else to commence a new life with tolerably good prospects. ",,,,,5645,Full Compensation: A Tale of Two Hemispheres,Full Compensation: A Tale of Two Hemispheres,22/12/00,22/12/00,,1,,N,,,84,Queanbeyan Age (NSW : 1867 - 1904),Queanbeyan Age,,"Queanbeyan, NSW",Provincial,New South Wales,496,"Gray, Captain East","Gray, John E. East","Gray, Captain East",Male,Australian,British,"""Epping Forest"" The Australian, Windsor, Richmond, and Hawkesbury Advertiser (NSW : 1873 - 1899) 10 February 1899: 3. Web. 10 Apr 2018 <http://nla.gov.au/nla.news-article66416298>. Advertising"" Balmain Observer and Western Suburbs Advertiser (NSW : 1884 - 1907) 18 January 1902: 3. Web. 7 Aug 2016 <http://nla.gov.au/nla.news-article132359422>;""Family Notices"" The Sydney Morning Herald (NSW : 1842 - 1954) 30 November 1909: 12. Web. 7 Aug 2016 <http://nla.gov.au/nla.news-article15084538>.",,Australian,,Attributed,
71376267,11196,Database,26,9,1900,1900,In No-Man's Land: An Australian Story,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=11196,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=71376267,https://trove.nla.gov.au/newspaper/article/71376267,,Part of Speech,Hypothetical/Theoretical,,"They get burnt In bush fires by sheer malice, .refusing to run in any given direction, but charging round ard round . in a ring till they get burnt up, They get drowned in the floods by refusing to leave flooded country, though hunted and dogged L and chivied with frenzied ""earnestness. ",,,,,11196,In No-Man's Land: An Australian Story,In No-Man's Land: An Australian Story,13/1/00,2/6/00,All Rights Reserved,0,,N,AustLit,,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1907)",Australian Town and Country,,"Sydney, NSW",Metropolitan,New South Wales,2482,"Paterson, A. B.",,"Paterson, A. B. ('Banjo')",Male,Australian,,,Unknown,,"""The Man from Snowy River""",Attributed with signature,
96946978,11571,Database,25,19,1900,1900,Lights and Shadows,A Bushfire,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=11571,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=96946978,https://trove.nla.gov.au/newspaper/article/96946978,,Narrative Foreground,Present Primary,,,,,,,11571,Lights and Shadows,Lights and Shadows,7/6/00,15/11/00,All Rights Reserved by the Authoress,0,,N,AustLit,,373,"Southern Argus (Port Elliot, SA : 1866 - 1954)",Port Elliot Southern Argus,,"Port Elliot, SA",Provincial,South Australia,2766,"Keith, Kyra","Kirkham, Elizabeth","Keith, Kyra",Female,Australian,,,Female,,"""Pains and Penalties,"" ""Divided Lives,"" etc.",Attributed with signature,
100409203,11589,Database,,,1900,1900,"Richard Brice, Adventurer",,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=11589,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=100409203,https://trove.nla.gov.au/newspaper/article/100409203,,Narrative Background,Present Secondary,,"Pro santly Wade slowed down, and, look ing about him carefully, called to Ilogo "" We\Vo're just about where Isade ought to be. It seurely must be over there; but what's that smoke-bush fire, do you think ?"" To our left, a mile or so away, on the other side of the intervening low range of hills, a broad oloud of smoke aeeondod, and, as we stood regarding it thoughtfully, we fancied we could hear the shouting of human voices and muffaled explosions. "" lo no savvoy that follow fire,"" Ilogo muttered. """,,,,,11589,"Richard Brice, Adventurer","Richard Brice, Adventurer",3/8/00,14/12/00,All Rights Reserved,0,,N,AustLit,,367,Goulburn Herald (NSW : 1881 - 1907),Goulburn Herald,,"Goulburn, NSW",Provincial,New South Wales,2784,"Junor, Charles",,"Junor, Chas",Male,Australian,,,Unknown,,Dead Men's Tales',Attributed with signature,
21255174,5013,Database,20,7,1901,1900,Bedourie the Half-Caste,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=5013,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=21255174,https://trove.nla.gov.au/newspaper/article/21255174,,Narrative Foreground,Present Primary,mention of Indigenous Australians lighting a bushfire,"In a fe.w minutes a tiny column of smoke was seen to rise, soon followed by denser bodies, and shortly a bush fire was raging furiously towards them. Expressions of satisfaction escaped the blacks as they turned off their tracks al most at a right angle and headed for a low range of hills. "" The heverlastin' skunks !"" cried Samp son. "" ",,,,,5013,Bedourie the Half-Caste,Bedourie the Half-Caste,16/2/01,7/6/02,Our Boys' Story,0,,N,,,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Queenslander,,"Brisbane, Qld.",Metropolitan,Queensland,414,Bulloo,,Bulloo,Unknown,Unknown,,,Unknown,Australian,,Pseudonym,
21255247,9425,Database,,,1901,1900,Game by Chance,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=9425,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=21255247,https://trove.nla.gov.au/newspaper/article/21255247,,Narrative Background,Present Secondary,,"They were drawing towards the pier now; the breeze, as was it's way, had fallen, and   moved to the east ; it blew softly across the land, bringing a dry smell of the country   and of burning gum leaves from a bush fire somewhere in the hills. ",,,,,9425,Game by Chance,Game by Chance,23/3/01,6/4/01,,0,,N,,,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Queenslander,,"Brisbane, Qld.",Metropolitan,Queensland,2031,"Creswell, Adelaide",,"Creswell, Adelaide",Unknown,Unknown,,,,Australian,,Attributed,
21262096,5013,Database,20,12,1901,1900,Bedourie the Half-Caste,,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/showbytrove&SearchArticle[new_trove_id]=5013,https://cdhrdatasys.anu.edu.au/anfd/web/index.php?r=article/viewwtrove&id=21262096,https://trove.nla.gov.au/newspaper/article/21262096,,Narrative Foreground,Present Primary,,,,,,,5013,Bedourie the Half-Caste,Bedourie the Half-Caste,16/2/01,7/6/02,Our Boys' Story,0,,N,,,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Queenslander,,"Brisbane, Qld.",Metropolitan,Queensland,414,Bulloo,,Bulloo,Unknown,Unknown,,,Unknown,Australian,,Pseudonym,
