,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
8058,YARRA,LOCATION,18580206-1324-240788744 (1 of 1).txt,YERRA,QLD,-25.62718262,152.5210705,80
8060,LANRA,LOCATION,18790304-241-91454823 (1 of 2).txt,LAURA,SA,-33.1862213,138.30674209999998,80
8062,IRVING,LOCATION,18971127-621-221141500 (1 of 1).txt,ARDING,NSW,-30.54839381,151.5400305,67
8066,BAY,LOCATION,18960125-821-161834008 (2 of 2).txt,HAY,NSW,-34.49820018,144.8313915,67
8071,BALLARAT,LOCATION,18790130-1190-246226242 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8072,GULGONG,LOCATION,18750828-698-162490406 (1 of 1).txt,BULONG,WA,-30.74836884,121.7690848,83
8074,NORTH,LOCATION,18750828-698-162490406 (1 of 1).txt,FORTH,TAS,-41.19086765,146.2561441,80
8075,ISLAND,LOCATION,18750828-698-162490406 (1 of 1).txt,MIDLAND,WA,-31.886840000000003,116.00477,83
8077,HURSTON,LOCATION,18881229-460-142434272 (6 of 6).txt,HERSTON,QLD,-27.44895517,153.02234840000003,86
8086,MASON,LOCATION,18830201-373-96929148 (2 of 2).txt,MAWSON,ACT,-35.36632934,149.0937518,80
8087,NEWCASTLE,LOCATION,18840202-698-164386621 (2 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8093,GREENDALE,LOCATION,18890202-246-89685363 (1 of 3).txt,GREENVALE,QLD,-19.20007668,145.44082450000002,89
8094,TERANG,LOCATION,18700402-567-196303401 (1 of 1).txt,NERANG,QLD,-27.99231118,153.3369929,83
8095,BRAIDWOOD,LOCATION,18960109-368-98562323 (1 of 1).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
8099,WAPPAN,LOCATION,18930211-319-198029788 (5 of 12).txt,TAPLAN,SA,-34.590633200000006,140.8857585,67
8104,LOME,LOCATION,18860109-289-93850138 (2 of 2).txt,NOME,QLD,-19.37712019,146.9248368,75
8105,PANOLA,LOCATION,18790226-1190-246227219 (1 of 2).txt,MAROLA,SA,-33.67983457,138.5165789,67
8106,DLNGEE,LOCATION,18960208-621-221175349 (3 of 4).txt,DINGEE,VIC,-36.37130846,144.2063126,83
8108,COLAC,LOCATION,18790222-821-160118366 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8109,ALFRED,LOCATION,18691218-1050-211524430 (1 of 1).txt,ALFORD,SA,-33.81783224,137.82043969999998,83
8112,BAY,LOCATION,18810115-326-201538426 (1 of 1).txt,HAY,NSW,-34.49820018,144.8313915,67
8113,ST. KILDA,LOCATION,18810115-326-201538426 (1 of 1).txt,ST KILDA,SA,-34.74494403,138.5535092,88
8115,HOBART,LOCATION,18890131-1086-212685860 (1 of 1).txt,MOZART,NSW,-33.81371456,149.8605201,67
8121,PANAMA,LOCATION,18670225-13-5786961 (1 of 3).txt,KUNAMA,NSW,-35.56239568,148.09822069999998,67
8122,PANAMA,LOCATION,18670225-13-5786961 (1 of 3).txt,KUNAMA,NSW,-35.56239568,148.09822069999998,67
8125,HEYTESBURY,LOCATION,18860227-43-22097327 (3 of 3).txt,EYNESBURY,VIC,-37.78914543,144.5669919,89
8126,HEYTESBURY,LOCATION,18860227-43-22097327 (3 of 3).txt,EYNESBURY,VIC,-37.78914543,144.5669919,89
8130,NEWCASTLE,LOCATION,18880204-698-164361803 (3 of 3).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8132,LANCE,LOCATION,18820201-108-61919085 (1 of 2).txt,LANGE,WA,-34.99014788,117.90470729999998,80
8138,BINALONG,LOCATION,18880329-368-98452041 (1 of 2).txt,BENOLONG,NSW,-32.43151169,148.70030219999998,75
8139,HARDEN,LOCATION,18880329-368-98452041 (1 of 2).txt,MARDEN,SA,-34.89496565,138.6390154,83
8141,BINALONG,LOCATION,18880329-368-98452041 (1 of 2).txt,BENOLONG,NSW,-32.43151169,148.70030219999998,75
8143,NEWCASTLE,LOCATION,18630801-821-159519243 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8144,BAY,LOCATION,18630801-821-159519243 (1 of 1).txt,HAY,NSW,-34.49820018,144.8313915,67
8146,CAPEMBA,LOCATION,18981118-891-187457758 (2 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
8148,NEWCASTLE,LOCATION,18820107-558-150629152 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8149,PORTLAND,LOCATION,18510225-24-8768801 (6 of 10).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
8151,KIAMA,LOCATION,18910106-1297-235892267 (6 of 14).txt,KIOMA,QLD,-28.19692831,149.8305796,80
8158,CHILTERO,LOCATION,18790227-232-232167015 (1 of 1).txt,CHILTERN,VIC,-36.23636699,146.6299499,88
8164,NORTH DEVON,LOCATION,18980209-736-149945506 (8 of 11).txt,NORTH ETON,QLD,-21.23548885,148.9746642,80
8172,WOLLI CREEK,LOCATION,18990324-35-14206064 (2 of 4).txt,BULLI CREEK,QLD,-27.96327084,150.7834026,82
8175,EGERTON,LOCATION,18840223-558-149140578 (1 of 1).txt,EVERTON,VIC,-36.43403454,146.53228169999997,86
8182,PARSON,LOCATION,18840517-261-75656739 (1 of 1).txt,MARION,SA,-35.00525641,138.551063,67
8183,WARWICK,LOCATION,18840517-261-75656739 (1 of 1).txt,BERWICK,VIC,-38.056368,145.345346,71
8185,LOME,LOCATION,18980219-1161-211399193 (1 of 2).txt,NOME,QLD,-19.37712019,146.9248368,75
8190,KALIRA,LOCATION,18880724-77-52019020 (1 of 1).txt,KADINA,SA,-33.9460995,137.71799030000003,67
8192,MACLEAY,LOCATION,18950828-1220-233887091 (3 of 3).txt,MACLEOD,VIC,-37.729527000000004,145.063275,71
8193,ECHUNGA,LOCATION,18550131-41-49303400 (3 of 3).txt,ECHUCA,VIC,-36.18245189,144.71124030000001,67
8195,VILLIERS,LOCATION,18820225-185-200667242 (1 of 1).txt,HILLIER,SA,-34.62512878,138.6734885,86
8196,BROWN HILL,LOCATION,18620303-67-60509178 (5 of 5).txt,BROKEN HILL,NSW,-31.93838583,141.4514967,80
8199,BAY,LOCATION,18860109-1128-213979963 (2 of 2).txt,HAY,NSW,-34.49820018,144.8313915,67
8200,AUCKLAND,LOCATION,18860109-1128-213979963 (2 of 2).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
8203,GAMBIER,LOCATION,18860109-1128-213979963 (2 of 2).txt,DAMPIER,WA,-20.6647772,116.714079,71
8205,ST. KILDS,LOCATION,18980315-241-87648977 (1 of 1).txt,ST KILDA,SA,-34.74494403,138.5535092,88
8214,BALLARAT,LOCATION,18750326-985-187716881 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8215,BALLARAT,LOCATION,18750326-985-187716881 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8218,DARTMORE,LOCATION,18961230-346-88994913 (4 of 8).txt,DALMORE,VIC,-38.19564875,145.42258590000003,71
8219,GEMBROKE,LOCATION,18961230-346-88994913 (4 of 8).txt,GEMBROOK,VIC,-37.9542613,145.5535906,88
8220,BALLARAT,LOCATION,18650103-13-5737139 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8233,EUSTON,LOCATION,18931213-650-156674668 (1 of 3).txt,MUSTON,SA,-35.82893594,137.7372258,83
8236,BALLARAT,LOCATION,18600215-189-72465012 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8248,NNRCOUNG,LOCATION,18881127-567-225759801 (1 of 1).txt,NURCOUNG,VIC,-36.69462263,141.5720071,88
8250,BALLARAT,LOCATION,18881127-567-225759801 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8260,BARWON,LOCATION,18881106-35-13702594 (3 of 4).txt,BURTON,SA,-34.7377475,138.6004455,67
8267,KURRA,LOCATION,18950831-192-66447719 (2 of 2).txt,BURRA,SA,-33.83235173,138.9588649,80
8269,GUINEA,LOCATION,18820204-186-71984865 (1 of 2).txt,LUINA,TAS,-41.46900186,145.38285480000002,80
8273,LOME,LOCATION,18810627-1052-212693188 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
8274,GRAFTON,LOCATION,18781206-508-107933172 (1 of 1).txt,GRANTON,TAS,-42.76587796,147.2196843,86
8277,TOOLERN,LOCATION,18940227-13-8730167 (1 of 2).txt,TOOLLEEN,VIC,-36.71281525,144.7054142,71
8282,GLENELG,LOCATION,18850207-567-225660880 (1 of 1).txt,GLENELLA,QLD,-21.11354031,149.1411115,86
8283,PORTLAND,LOCATION,18850207-567-225660880 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
8284,BALLARAT,LOCATION,18650302-74-38658298 (5 of 6).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8285,MLELBOURNE,LOCATION,18650302-74-38658298 (5 of 6).txt,SHELBOURNE,VIC,-36.88399111,144.0136977,80
8286,BALLARAT,LOCATION,18650302-74-38658298 (5 of 6).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8287,DAYLESFORD,LOCATION,18650302-74-38658298 (5 of 6).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
8294,HOUSTON,LOCATION,18950921-192-66447916 (1 of 1).txt,HERSTON,QLD,-27.44895517,153.02234840000003,71
8297,NOUMEA,LOCATION,18851231-35-13608024 (1 of 1).txt,NEUREA,NSW,-32.69512208,148.9817774,67
8301,COBLER,LOCATION,18550206-13-4804017 (1 of 1).txt,COLLEY,SA,-33.10283423,134.6774589,67
8309,MAWERA,LOCATION,18860123-326-200577153 (3 of 4).txt,MAJURA,ACT,-35.2277192,149.1967317,67
8310,KIAMA,LOCATION,18910106-1297-235892267 (7 of 14).txt,KIOMA,QLD,-28.19692831,149.8305796,80
8316,BOMBALA,LOCATION,18950909-508-109878808 (4 of 8).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
8318,STROANJ,LOCATION,18800203-558-150413886 (2 of 3).txt,STRUAN,SA,-37.08739172,140.781881,83
8319,STRAAN,LOCATION,18800203-558-150413886 (2 of 3).txt,STRUAN,SA,-37.08739172,140.781881,83
8320,COLAC,LOCATION,18790208-232-232166345 (5 of 7).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8325,ALBURY,LOCATION,18880224-241-90348058 (2 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8326,ALBURY,LOCATION,18880224-241-90348058 (2 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8327,WELLINGTON,LOCATION,18731217-1093-208170300 (2 of 3).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8328,WELLINGTON,LOCATION,18731217-1093-208170300 (2 of 3).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8329,COLAC,LOCATION,18980430-621-221140524 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8330,WELLINGTON,LOCATION,18731217-1093-208170300 (2 of 3).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8331,COLAC,LOCATION,18980430-621-221140524 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8332,BALLARAT,LOCATION,18980430-621-221140524 (2 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8336,MONARA,LOCATION,18891220-275-77286188 (1 of 1).txt,CONARA,TAS,-41.82691924,147.4310011,83
8337,KINMA,LOCATION,18631107-8-18698320 (1 of 1).txt,KIOMA,QLD,-28.19692831,149.8305796,80
8338,PORTLAND,LOCATION,18880201-43-18915601 (2 of 2).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
8347,VALLEY,LOCATION,18821216-621-221749982 (2 of 2).txt,HAGLEY,TAS,-41.52637654,146.88270419999998,67
8350,SIBORIA,LOCATION,18990322-492-123624266 (1 of 1).txt,SIDONIA,VIC,-37.1787904,144.5489406,71
8354,BAY,LOCATION,18720108-1190-245696392 (2 of 2).txt,HAY,NSW,-34.49820018,144.8313915,67
8355,TARADALO,LOCATION,18650318-103-63170016 (13 of 23).txt,TARADALE,NSW,-35.66639414,147.95284030000002,88
8360,NEWCASTLE,LOCATION,18690224-180-66031796 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8362,CHE,LOCATION,18790826-232-232145238 (1 of 1).txt,CUE,WA,-27.43000307,117.8888469,67
8363,BALLARAT,LOCATION,18790826-232-232145238 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8364,BALLARAT,LOCATION,18790826-232-232145238 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8367,BALLARAT,LOCATION,18860226-185-206307840 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8369,BALLARAT,LOCATION,18860226-185-206307840 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8372,HOBART,LOCATION,18811203-947-199523118 (1 of 3).txt,MOZART,NSW,-33.81371456,149.8605201,67
8373,PYALOSG,LOCATION,18660109-582-197877735 (1 of 4).txt,PYALONG,VIC,-37.14203611,144.9026345,86
8375,GASTERTOA,LOCATION,18950730-567-225862720 (1 of 1).txt,CASTERTON,VIC,-37.55146105,141.4563356,78
8376,ALBURY,LOCATION,18870118-985-192878983 (3 of 3).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8383,WNRBURTON,LOCATION,18930218-319-198032478 (8 of 10).txt,WARBURTON,VIC,-37.75088606,145.6954373,89
8387,ROADY CREEK,LOCATION,18750120-366-100848626 (1 of 1).txt,ROCKY CREEK,NSW,-29.2807196,151.3486072,82
8397,LHE,LOCATION,18970408-701-145696672 (1 of 1).txt,LUE,NSW,-32.66048821,149.86668569999998,67
8398,JACQUA,LOCATION,18951122-367-101109113 (1 of 1).txt,JACUP,WA,-33.890328000000004,119.19918159999999,80
8399,JACQUA,LOCATION,18951122-367-101109113 (1 of 1).txt,JACUP,WA,-33.890328000000004,119.19918159999999,80
8400,BULLI,LOCATION,18950914-52-71222902 (16 of 21).txt,BULLA,VIC,-37.63335341,144.80105930000002,80
8404,BREWER,LOCATION,18541223-464-115555971 (3 of 3).txt,PREMER,NSW,-31.47383069,149.9240253,67
8409,MICALAGO,LOCATION,18990118-84-31368074 (1 of 1).txt,MICHELAGO,NSW,-35.72343529999999,149.1808374,75
8410,BREDBO,LOCATION,18990118-84-31368074 (1 of 1).txt,BEEBO,QLD,-28.705972499999998,150.9636743,60
8414,CANDAGO,LOCATION,18960108-53-44174286 (2 of 3).txt,CANDELO,NSW,-36.76365379,149.69284030000003,71
8415,BOMBALA,LOCATION,18960108-53-44174286 (2 of 3).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
8424,MAOARTHNR,LOCATION,18770220-567-226043191 (3 of 3).txt,MACARTHUR,VIC,-38.01007573,141.9668931,78
8426,MOUNT BUTE,LOCATION,18750130-319-197935178 (8 of 21).txt,MOUNT LUKE,QLD,-27.38832398,152.03762369999998,80
8428,HORSHAM,LOCATION,18980212-821-162388995 (9 of 11).txt,SHOREHAM,VIC,-38.4194643,145.0428737,86
8430,LOME,LOCATION,18810526-1052-208564939 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
8431,CAPE,LOCATION,18980211-714-148070917 (1 of 1).txt,COPE,NSW,-32.29757807,149.63366240000002,75
8440,MAIDEN,LOCATION,18920303-275-77390162 (1 of 3).txt,MARDEN,SA,-34.89496565,138.6390154,83
8449,MOUNT ERICA,LOCATION,18580202-1324-240788701 (1 of 2).txt,MOUNT ELIZA,VIC,-38.18842969,145.08953259999998,82
8450,COLAC,LOCATION,18860605-43-22098514 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8451,COLAC,LOCATION,18860605-43-22098514 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8452,COLAC,LOCATION,18860605-43-22098514 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8453,BIRCEHIP,LOCATION,18960114-222-70799430 (1 of 3).txt,BIRCHIP,VIC,-36.00966964,142.9363863,86
8455,LEXTON,LOCATION,18881228-13-6914254 (2 of 4).txt,SEXTON,QLD,-26.07644897,152.5046872,83
8462,QUNDAROO,LOCATION,18681209-366-101477514 (2 of 2).txt,GUNDAROO,NSW,-34.98778169,149.2648082,88
8467,LOME,LOCATION,18810706-1052-212695255 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
8471,BULLAROOK,LOCATION,18620303-67-60509178 (2 of 5).txt,TALLAROOK,VIC,-37.09850405,145.08899430000002,78
8474,MORGAN,LOCATION,18820420-311-113568010 (1 of 1).txt,MOSMAN,NSW,-33.83838848,151.2372248,67
8475,MORGAN,LOCATION,18820420-311-113568010 (1 of 1).txt,MOSMAN,NSW,-33.83838848,151.2372248,67
8476,MOMOLONG,LOCATION,18871216-436-254572938 (1 of 2).txt,MOORONG,NSW,-35.10544835,147.34845249999998,71
8477,SALO,LOCATION,18681209-13-5834326 (1 of 2).txt,SALE,VIC,-38.06892261,147.0344468,75
8478,MOMOLONG,LOCATION,18871216-436-254572938 (1 of 2).txt,MOORONG,NSW,-35.10544835,147.34845249999998,71
8481,GRAFTON,LOCATION,18950903-225-75262366 (2 of 6).txt,GRANTON,TAS,-42.76587796,147.2196843,86
8482,GRAFTON,LOCATION,18950903-225-75262366 (2 of 6).txt,GRANTON,TAS,-42.76587796,147.2196843,86
8484,MACLEAY,LOCATION,18720917-65-61879754 (1 of 5).txt,MACLEOD,VIC,-37.729527000000004,145.063275,71
8487,KYNETON,LOCATION,18630113-13-6482595 (2 of 2).txt,KEYNETON,SA,-34.6205037,139.1051959,86
8489,ALBURY,LOCATION,18880609-698-164358892 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8490,LAMBTON,LOCATION,18880609-698-164358892 (1 of 1).txt,HAMPTON,NSW,-33.61501385,150.050737,71
8496,MENINGIE,LOCATION,18980204-714-148070827 (2 of 2).txt,MENINDEE,NSW,-32.39258314,142.4175402,75
8504,GLENELG,LOCATION,18720313-276-77126100 (1 of 1).txt,GLENELLA,QLD,-21.11354031,149.1411115,86
8506,DAYLESFORD,LOCATION,18580130-809-154856828 (2 of 3).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
8507,LODDON,LOCATION,18580130-809-154856828 (2 of 3).txt,LOXTON,SA,-34.44128768,140.6077745,67
8509,TIRANA,LOCATION,18800131-508-108741076 (1 of 2).txt,TINANA,QLD,-25.55112655,152.6784236,83
8520,BOMBALA,LOCATION,18871210-698-165226926 (1 of 3).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
8523,AUCKLAND,LOCATION,18860108-966-197808212 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
8527,MORGAN,LOCATION,18820414-436-254550007 (1 of 1).txt,MOSMAN,NSW,-33.83838848,151.2372248,67
8528,MORGAN,LOCATION,18820414-436-254550007 (1 of 1).txt,MOSMAN,NSW,-33.83838848,151.2372248,67
8531,KOAD,LOCATION,18981105-186-68208348 (2 of 2).txt,KOAH,QLD,-16.89334534,145.56071699999998,75
8532,WOOLWASH,LOCATION,18981105-186-68208348 (2 of 2).txt,WOOLWICH,NSW,-33.83924921,151.1675055,75
8533,DAYLESFORD,LOCATION,18580129-582-197088720 (2 of 2).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
8535,NEWCASTLE,LOCATION,18750212-29-2973689 (2 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8538,RIDDLE,LOCATION,18971231-714-148070689 (1 of 1).txt,RIDGLEY,TAS,-41.1439177,145.8356217,83
8539,MOUNT BOLD,LOCATION,18971231-714-148070689 (1 of 1).txt,MOUNT COLE,VIC,-37.26006379,143.1697305,80
8541,KOELENDI,LOCATION,18881106-35-13702594 (4 of 4).txt,KOLENDO,SA,-32.42031,136.302478,86
8542,MUDGEE,LOCATION,18881106-35-13702594 (4 of 4).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
8543,BARWON,LOCATION,18881106-35-13702594 (4 of 4).txt,BURTON,SA,-34.7377475,138.6004455,67
8544,DAYLESFORD,LOCATION,18870305-1190-241223284 (1 of 1).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
8546,BALLARAT,LOCATION,18810120-558-149038715 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8547,NEWCASTLE,LOCATION,18440315-50-37124175 (1 of 1).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8553,MALLEE,LOCATION,18981022-335-165313402 (2 of 2).txt,MALTEE,SA,-32.08878309,133.9085349,83
8554,YARRA,LOCATION,18981022-335-165313402 (2 of 2).txt,YERRA,QLD,-25.62718262,152.5210705,80
8565,CALLAO,LOCATION,18751103-185-200185410 (2 of 2).txt,CALGOA,QLD,-25.89367568,152.2812719,67
8566,NUBIA,LOCATION,18751103-185-200185410 (2 of 2).txt,NUBBA,NSW,-34.49100573,148.24639,80
8573,MANCRO,LOCATION,18760406-108-61913394 (1 of 2).txt,SANCROX,NSW,-31.46034032,152.79954809999998,83
8576,BALLARAT,LOCATION,18650302-74-38658298 (2 of 6).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8577,MLELBOURNE,LOCATION,18650302-74-38658298 (2 of 6).txt,SHELBOURNE,VIC,-36.88399111,144.0136977,80
8578,BALLARAT,LOCATION,18650302-74-38658298 (2 of 6).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8580,DAYLESFORD,LOCATION,18650302-74-38658298 (2 of 6).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
8583,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8585,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8586,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8588,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8589,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8592,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8593,ALBURY,LOCATION,18881201-698-161888468 (1 of 8).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
8594,LAINGTON,LOCATION,18881201-698-161888468 (1 of 8).txt,ABINGTON,QLD,-25.21323347,152.3360011,88
8602,CAPEMBA,LOCATION,18981118-891-187457758 (1 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
8604,BAROGA,LOCATION,18641221-189-66350640 (1 of 1).txt,BAROOGA,NSW,-35.92147427,145.7344753,83
8605,LEVERTON,LOCATION,18790705-232-232171536 (1 of 1).txt,LAVERTON,WA,-28.7625488,121.86082749999998,88
8606,BINALONG,LOCATION,18880329-368-98452041 (2 of 2).txt,BENOLONG,NSW,-32.43151169,148.70030219999998,75
8608,HARDEN,LOCATION,18880329-368-98452041 (2 of 2).txt,MARDEN,SA,-34.89496565,138.6390154,83
8610,BINALONG,LOCATION,18880329-368-98452041 (2 of 2).txt,BENOLONG,NSW,-32.43151169,148.70030219999998,75
8619,COMPTON,LOCATION,18800207-966-197736124 (1 of 1).txt,HAMPTON,NSW,-33.61501385,150.050737,71
8625,KILNIORE,LOCATION,18991227-34-29525093 (5 of 5).txt,KILMORE,VIC,-37.29427363,144.9338648,71
8631,CANICO,LOCATION,18840115-232-262612952 (1 of 1).txt,CANINA,QLD,-26.14956665,152.73770480000002,67
8634,LANCE,LOCATION,18820201-108-61919085 (2 of 2).txt,LANGE,WA,-34.99014788,117.90470729999998,80
8637,COLAC,LOCATION,18790222-821-160118366 (1 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
8641,HOMEBUEH,LOCATION,18871217-460-143304600 (4 of 4).txt,HOMEBUSH,QLD,-21.28566507,149.05737319999997,88
8645,BALLARAT,LOCATION,18690108-185-112882412 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
8649,NORTHAMPTON,LOCATION,18940228-1414-252752340 (4 of 4).txt,SOUTHAMPTON,WA,-33.88263456,115.9834628,82
8653,WELLINGTON,LOCATION,18820401-41-47108859 (4 of 5).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8656,NEWCASTLE,LOCATION,18840202-698-164386621 (1 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
8657,WELLINGTON,LOCATION,18830201-373-96929148 (1 of 2).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8658,WELLINGTON,LOCATION,18830201-373-96929148 (1 of 2).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
8661,LOME,LOCATION,18860109-289-93850138 (1 of 2).txt,NOME,QLD,-19.37712019,146.9248368,75
8662,THORPDALE,LOCATION,18980117-13-9787206 (1 of 3).txt,THORNDALE,QLD,-28.71318877,151.87368519999998,89
8663,THORPDALE,LOCATION,18980117-13-9787206 (1 of 3).txt,THORNDALE,QLD,-28.71318877,151.87368519999998,89
8664,GREENDALE,LOCATION,18890202-246-89685363 (2 of 3).txt,GREENVALE,QLD,-19.20007668,145.44082450000002,89
8667,MELBOU,LOCATION,18881228-185-209452794 (2 of 3).txt,MELTON,SA,-34.07942221,137.981593,67
8668,KGERTON,LOCATION,18810131-232-249277955 (1 of 1).txt,EVERTON,VIC,-36.43403454,146.53228169999997,71
8669,GRENDSLE,LOCATION,18790417-232-232168666 (1 of 1).txt,GLENDALE,QLD,-23.24787536,150.4848701,75
8670,BSLLAN,LOCATION,18790417-232-232168666 (1 of 1).txt,BALLAN,VIC,-37.587272999999996,144.23701200000002,83
8671,AUSTIN,LOCATION,18790417-232-232168666 (1 of 1).txt,MUSTON,SA,-35.82893594,137.7372258,67
8673,MORWELL,LOCATION,18980211-101-33150385 (12 of 14).txt,NORWELL,QLD,-27.78931003,153.3004737,86
8674,MORLAND,LOCATION,18630206-41-50181637 (1 of 1).txt,BOYLAND,QLD,-27.95771209,153.1032286,71
8677,COOTA,LOCATION,18880121-185-209211808 (2 of 2).txt,COOTRA,SA,-33.278054700000006,135.8965379,80
8679,PORTLAND,LOCATION,18510210-13-4776100 (9 of 14).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
8681,HOMEBUSB,LOCATION,18881229-460-142434272 (5 of 6).txt,HOMEBUSH,QLD,-21.28566507,149.05737319999997,88
8687,BAY,LOCATION,18960125-821-161834008 (1 of 2).txt,HAY,NSW,-34.49820018,144.8313915,67
8689,BOMBALA,LOCATION,18840304-35-13555674 (1 of 1).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
8690,BOMBALA,LOCATION,18840304-35-13555674 (1 of 1).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
8695,ELSTEMWICK,LOCATION,18900311-334-164929411 (1 of 2).txt,ELSTERNWICK,VIC,-37.88455194,145.00099709999998,80
8697,ELSTEMWICK,LOCATION,18900311-334-164929411 (1 of 2).txt,ELSTERNWICK,VIC,-37.88455194,145.00099709999998,80
8701,WOODSIDO,LOCATION,18620412-697-166690239 (1 of 1).txt,WOODSIDE,NSW,-29.07026152,151.8570621,88
8707,BAY,LOCATION,18620127-558-149719404 (1 of 1).txt,HAY,NSW,-34.49820018,144.8313915,67
8715,DARKLE,LOCATION,18960418-346-88895627 (1 of 1).txt,DARLEY,VIC,-37.65396635,144.4359794,83
